No Records;Hazards;No hazards;Total deaths;Total affected;Total damages;Time lag;Spatial overlap
1;"[""ls""]";1;20.0;105.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;3.0;15600.0;1481690.0;91.0;0.5
1;"[""ew"", ""fl""]";2;1.0;;;91.0;0.5
1;"[""eq""]";1;2.0;7976.0;6174.0;91.0;0.5
1;"[""fl"", ""ls""]";2;18.0;;;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;46.0;287251.0;166958.0;91.0;0.5
1;"[""fl""]";1;6.0;76133.0;;91.0;0.5
2;"[""fl"", ""fl""]";2;;33000.0;;91.0;0.5
4;"[""ew"", ""fl"", ""ew"", ""fl"", ""fl""]";5;;308547.0;;91.0;0.5
2;"[""eq"", ""eq""]";2;;93132.0;;91.0;0.5
1;"[""eq""]";1;3.0;85.0;;91.0;0.5
1;"[""fl""]";1;;48000.0;1481690.0;91.0;0.5
1;"[""fl"", ""ls""]";2;67.0;;;91.0;0.5
1;"[""cw""]";1;37.0;;;91.0;0.5
1;"[""hw""]";1;11.0;20.0;;91.0;0.5
1;"[""cw""]";1;21.0;;;91.0;0.5
1;"[""eq""]";1;5.0;70.0;;91.0;0.5
1;"[""eq""]";1;8.0;10808.0;91452.0;91.0;0.5
1;"[""fl""]";1;16.0;6600.0;;91.0;0.5
1;"[""fl""]";1;3.0;50500.0;121936.0;91.0;0.5
1;"[""eq""]";1;;368.0;;91.0;0.5
1;"[""fl""]";1;3.0;58896.0;;91.0;0.5
1;"[""cw""]";1;14.0;;;91.0;0.5
1;"[""cw""]";1;8.0;610.0;;91.0;0.5
1;"[""cw""]";1;6.0;;154859.0;91.0;0.5
1;"[""cw""]";1;85.0;;;91.0;0.5
13;"[""eq"", ""ew"", ""fl"", ""fl"", ""ls"", ""fl"", ""fl"", ""fl"", ""ew"", ""fl"", ""ew"", ""fl"", ""ew"", ""ls"", ""ew"", ""cw""]";16;;;;91.0;0.5
2;"[""fl"", ""fl"", ""ls""]";3;;33955.0;;91.0;0.5
1;"[""dr""]";1;;492000.0;;91.0;0.5
1;"[""fl""]";1;;6600.0;;91.0;0.5
1;"[""fl""]";1;2.0;3000.0;;91.0;0.5
1;"[""ls""]";1;10.0;;;91.0;0.5
1;"[""fl"", ""ls""]";2;8.0;80313.0;2439.0;91.0;0.5
1;"[""fl""]";1;;53446.0;;91.0;0.5
1;"[""fl""]";1;;30000.0;;91.0;0.5
1;"[""fl""]";1;;6000.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;2.0;10000.0;2439.0;91.0;0.5
1;"[""fl"", ""ls""]";2;;120.0;;91.0;0.5
1;"[""fl""]";1;54.0;;;91.0;0.5
2;"[""fl"", ""fl""]";2;36.0;4299.0;;91.0;0.5
1;"[""fl""]";1;;7000.0;121936.0;91.0;0.5
1;"[""fl"", ""ls""]";2;6.0;12500.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;5.0;24000.0;;91.0;0.5
5;"[""fl"", ""ew"", ""ew"", ""fl"", ""ew"", ""fl"", ""ls"", ""ew"", ""fl"", ""fl""]";10;;;8118248.0;91.0;0.5
1;"[""fl"", ""ls""]";2;30.0;;121936.0;91.0;0.5
1;"[""fl""]";1;3.0;1000.0;;91.0;0.5
1;"[""fl""]";1;;300.0;30484.0;91.0;0.5
1;"[""eq""]";1;8.0;202.0;;91.0;0.5
1;"[""dr""]";1;;120000.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;30.0;;;91.0;0.5
1;"[""ew"", ""fl""]";2;2.0;5000.0;;91.0;0.5
1;"[""fl""]";1;;72119.0;1219359.0;91.0;0.5
1;"[""fl""]";1;9.0;;;91.0;0.5
1;"[""fl""]";1;12.0;2800.0;;91.0;0.5
3;"[""ew"", ""ew"", ""ew""]";3;;;;91.0;0.5
1;"[""fl""]";1;2.0;;;91.0;0.5
1;"[""fl""]";1;;10000.0;3292.0;91.0;0.5
1;"[""fl""]";1;20.0;29750.0;;91.0;0.5
1;"[""fl""]";1;12.0;100.0;121936.0;91.0;0.5
1;"[""fl""]";1;23.0;5600.0;;91.0;0.5
1;"[""fl""]";1;31.0;;;91.0;0.5
1;"[""eq"", ""ls""]";2;672.0;389364.0;2438717.0;91.0;0.5
1;"[""fl""]";1;;3200.0;2439.0;91.0;0.5
1;"[""fl""]";1;13.0;27933.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;6.0;22070.0;;91.0;0.5
1;"[""ls""]";1;50.0;30030.0;;91.0;0.5
1;"[""fl""]";1;5.0;3000.0;;91.0;0.5
1;"[""fl""]";1;;;;91.0;0.5
1;"[""fl"", ""ls""]";2;6.0;;;91.0;0.5
2;"[""fl"", ""ls"", ""fl"", ""ls""]";4;128.0;493080.0;;91.0;0.5
1;"[""ls""]";1;15.0;1000.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;203.0;301602.0;1463230.0;91.0;0.5
1;"[""ls""]";1;15.0;;;91.0;0.5
1;"[""eq""]";1;1.0;147.0;;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;28.0;1203555.0;731615.0;91.0;0.5
1;"[""ls""]";1;20.0;20.0;;91.0;0.5
1;"[""ls""]";1;10.0;5.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;1.0;18373.0;;91.0;0.5
8;"[""fl"", ""ew"", ""ew"", ""fl"", ""ls"", ""ew"", ""fl"", ""fl"", ""ew"", ""ew"", ""fl"", ""ew"", ""fl"", ""fl"", ""ew""]";15;;;;91.0;0.5
1;"[""fl""]";1;7.0;;2438717.0;91.0;0.5
1;"[""fl""]";1;171.0;200004.0;;91.0;0.5
1;"[""fl""]";1;;;;91.0;0.5
1;"[""fl""]";1;11.0;3000.0;;91.0;0.5
1;"[""fl""]";1;1.0;;;91.0;0.5
1;"[""fl""]";1;2.0;;;91.0;0.5
1;"[""fl"", ""ls"", ""ew""]";3;;8196.0;12194.0;91.0;0.5
1;"[""ew"", ""fl""]";2;5.0;;609679.0;91.0;0.5
1;"[""fl""]";1;10.0;;;91.0;0.5
1;"[""fl""]";1;;300.0;;91.0;0.5
1;"[""ls"", ""fl""]";2;62.0;;30484.0;91.0;0.5
3;"[""eq"", ""eq"", ""fl"", ""ls""]";4;65.0;425232.0;;91.0;0.5
1;"[""fl""]";1;50.0;123266.0;;91.0;0.5
1;"[""fl""]";1;15.0;34893.0;;91.0;0.5
6;"[""fl"", ""ew"", ""ew"", ""fl"", ""ls"", ""ew"", ""fl"", ""fl"", ""ew"", ""ew"", ""ew"", ""fl"", ""ls""]";13;;;;91.0;0.5
1;"[""ew"", ""fl""]";2;1.0;;;91.0;0.5
1;"[""ls""]";1;;750.0;;91.0;0.5
1;"[""fl""]";1;;15431.0;;91.0;0.5
1;"[""fl""]";1;25.0;10023.0;;91.0;0.5
1;"[""fl""]";1;;22000.0;;91.0;0.5
1;"[""fl""]";1;5.0;10646.0;;91.0;0.5
2;"[""fl"", ""ls"", ""eq""]";3;;12905.0;;91.0;0.5
1;"[""dr""]";1;;;;91.0;0.5
5;"[""fl"", ""ls"", ""fl"", ""ls"", ""eq"", ""ew"", ""fl""]";7;319.0;5232.0;;91.0;0.5
3;"[""ew"", ""ew"", ""ls""]";3;236.0;;;91.0;0.5
1;"[""ew""]";1;2.0;3359.0;;91.0;0.5
4;"[""hw"", ""ew"", ""ew"", ""fl""]";4;588.0;;;91.0;0.5
1;"[""ew""]";1;3.0;300.0;;91.0;0.5
1;"[""fl""]";1;;1354.0;;91.0;0.5
1;"[""fl""]";1;13.0;9500.0;;91.0;0.5
4;"[""hw"", ""ew"", ""ew"", ""fl""]";4;658.0;;;91.0;0.5
1;"[""fl""]";1;;441.0;;91.0;0.5
1;"[""fl""]";1;106.0;1900000.0;182904.0;91.0;0.5
1;"[""fl""]";1;17.0;;;91.0;0.5
1;"[""fl""]";1;14.0;;;91.0;0.5
1;"[""fl""]";1;7.0;6900.0;219485.0;91.0;0.5
1;"[""fl"", ""ls""]";2;138.0;10551.0;18290.0;91.0;0.5
1;"[""ew""]";1;1.0;191750.0;232897.0;91.0;0.5
4;"[""fl"", ""ls"", ""fl"", ""fl"", ""fl""]";5;163.0;;;91.0;0.5
1;"[""ew"", ""ls""]";2;;8809.0;;91.0;0.5
1;"[""fl""]";1;37.0;3000.0;;91.0;0.5
1;"[""eq""]";1;;3410.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;25.0;182500.0;175588.0;91.0;0.5
1;"[""ew""]";1;;10355.0;;91.0;0.5
1;"[""fl"", ""ls"", ""ew""]";3;22.0;33582.0;60968.0;91.0;0.5
1;"[""ew"", ""ls"", ""fl""]";3;54.0;11000.0;;91.0;0.5
1;"[""hw""]";1;3.0;490.0;;91.0;0.5
1;"[""ew""]";1;1.0;151.0;;91.0;0.5
1;"[""ew""]";1;;55.0;;91.0;0.5
1;"[""fl""]";1;26.0;1263098.0;11364.0;91.0;0.5
8;"[""fl"", ""ew"", ""ew"", ""fl"", ""ls"", ""ew"", ""fl"", ""fl"", ""ew"", ""ew"", ""fl"", ""ew"", ""fl"", ""fl""]";14;;;;91.0;0.5
1;"[""fl""]";1;5.0;26328.0;61.0;91.0;0.5
1;"[""fl"", ""ls""]";2;8.0;509.0;;91.0;0.5
1;"[""eq""]";1;4.0;11182.0;;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;28.0;1000.0;;91.0;0.5
1;"[""fl""]";1;3.0;22500.0;;91.0;0.5
1;"[""fl""]";1;19.0;1300000.0;;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;11.0;11090.0;191.0;91.0;0.5
5;"[""ew"", ""ls"", ""fl"", ""fl"", ""eq""]";5;83.0;941338.0;;91.0;0.5
3;"[""fl"", ""ls"", ""fl"", ""ls"", ""fl""]";5;64.0;;;91.0;0.5
1;"[""fl""]";1;538.0;667715.0;74381.0;91.0;0.5
1;"[""ew"", ""fl""]";2;4.0;2000.0;;91.0;0.5
1;"[""fl""]";1;18.0;12000.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;22.0;;;91.0;0.5
1;"[""fl""]";1;4.0;200.0;68284.0;91.0;0.5
1;"[""ls""]";1;10.0;46.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;11.0;10500.0;60968.0;91.0;0.5
1;"[""fl""]";1;1.0;280.0;30484.0;91.0;0.5
1;"[""eq""]";1;4.0;590.0;;91.0;0.5
1;"[""eq""]";1;17.0;139601.0;558466.0;91.0;0.5
1;"[""eq""]";1;;100.0;12194.0;91.0;0.5
1;"[""eq""]";1;;29832.0;25607.0;91.0;0.5
2;"[""fl"", ""ls"", ""fl""]";3;16.0;12000.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;;;85355.0;91.0;0.5
15;"[""fl"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl"", ""eq"", ""fl"", ""fl"", ""fl"", ""fl"", ""fl"", ""fl"", ""ls"", ""ls"", ""ew"", ""fl"", ""fl"", ""ew"", ""ew"", ""fl""]";21;;;;91.0;0.5
1;"[""ew""]";1;;16648.0;5991.0;91.0;0.5
16;"[""fl"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl"", ""eq"", ""fl"", ""fl"", ""fl"", ""fl"", ""fl"", ""fl"", ""ls"", ""ls"", ""ew"", ""fl"", ""fl"", ""ew"", ""fl"", ""fl""]";21;993.0;;;91.0;0.5
1;"[""fl"", ""ls""]";2;1.0;;670647.0;91.0;0.5
1;"[""ew"", ""fl""]";2;1.0;6000.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;53.0;8920.0;26826.0;91.0;0.5
1;"[""ew"", ""ls""]";2;7.0;160.0;134129.0;91.0;0.5
1;"[""ew""]";1;;125000.0;;91.0;0.5
1;"[""ew"", ""ls""]";2;35.0;36000.0;1012068.0;91.0;0.5
1;"[""ew"", ""fl""]";2;;;731615.0;91.0;0.5
1;"[""ew""]";1;;190000.0;3170332.0;91.0;0.5
1;"[""ew""]";1;1.0;;;91.0;0.5
1;"[""ew"", ""fl""]";2;;25000.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;;1559.0;;91.0;0.5
1;"[""fl""]";1;20.0;;;91.0;0.5
1;"[""fl""]";1;5.0;3000.0;30484.0;91.0;0.5
1;"[""fl"", ""ls""]";2;47.0;165000.0;;91.0;0.5
1;"[""dr""]";1;;900000.0;24387.0;91.0;0.5
2;"[""ew"", ""ls"", ""ew""]";3;;;;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;9.0;1500.0;153639.0;91.0;0.5
1;"[""fl""]";1;4.0;204000.0;146323.0;91.0;0.5
1;"[""ew"", ""fl""]";2;49.0;;12193586.0;91.0;0.5
1;"[""fl""]";1;1.0;300.0;;91.0;0.5
1;"[""fl""]";1;35.0;659615.0;127155.0;91.0;0.5
1;"[""fl"", ""ew""]";2;3.0;200.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;34.0;610000.0;426776.0;91.0;0.5
1;"[""ew""]";1;;52270.0;14010.0;91.0;0.5
1;"[""fl""]";1;4.0;2200.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;6.0;450000.0;;91.0;0.5
1;"[""ew""]";1;8.0;981154.0;61809.0;91.0;0.5
19;"[""fl"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl"", ""eq"", ""fl"", ""fl"", ""fl"", ""fl"", ""fl"", ""fl"", ""ls"", ""ls"", ""ew"", ""fl"", ""fl"", ""ew"", ""ew"", ""fl"", ""ew"", ""ew"", ""ew""]";24;;;;91.0;0.5
1;"[""eq""]";1;;493.0;121936.0;91.0;0.5
1;"[""fl"", ""ls""]";2;2.0;4500.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;26.0;32572.0;30484.0;91.0;0.5
1;"[""eq""]";1;;22292.0;243872.0;91.0;0.5
1;"[""fl""]";1;21.0;206340.0;26826.0;91.0;0.5
2;"[""ew"", ""fl"", ""ls""]";3;559.0;2103221.0;;91.0;0.5
1;"[""fl""]";1;;1655.0;;91.0;0.5
2;"[""ew"", ""fl"", ""ls""]";3;21.0;2792048.0;;91.0;0.5
1;"[""fl""]";1;2.0;4500.0;;91.0;0.5
1;"[""fl"", ""ew""]";2;;2635.0;;91.0;0.5
1;"[""fl""]";1;6.0;600.0;121936.0;91.0;0.5
1;"[""ts"", ""ts"", ""ls""]";3;2.0;50.0;4755498.0;91.0;0.5
1;"[""ew""]";1;;10570.0;;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;7.0;12000.0;;91.0;0.5
2;"[""eq"", ""fl""]";2;298.0;5254.0;6218729.0;91.0;0.5
1;"[""ew"", ""fl""]";2;9.0;50000.0;;91.0;0.5
1;"[""ew"", ""ls""]";2;;14309.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;6.0;72.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;4.0;5300.0;;91.0;0.5
1;"[""fl""]";1;;;;91.0;0.5
1;"[""ew"", ""fl""]";2;3.0;122.0;60968.0;91.0;0.5
1;"[""fl"", ""ls""]";2;;25000.0;7926.0;91.0;0.5
1;"[""eq""]";1;1.0;257.0;;91.0;0.5
1;"[""eq"", ""ts""]";2;;9770.0;;91.0;0.5
2;"[""eq"", ""eq""]";2;;46320.0;171319.0;91.0;0.5
1;"[""fl""]";1;27.0;562121.0;42678.0;91.0;0.5
2;"[""fl"", ""ew"", ""fl""]";3;52.0;;1937561.0;91.0;0.5
2;"[""eq"", ""ew"", ""cw""]";3;;;146323.0;91.0;0.5
1;"[""fl""]";1;5.0;150.0;60968.0;91.0;0.5
1;"[""fl"", ""ls""]";2;;105753.0;90233.0;91.0;0.5
1;"[""ew""]";1;24.0;1893404.0;126400.0;91.0;0.5
1;"[""fl""]";1;50.0;10000.0;;91.0;0.5
1;"[""ew""]";1;;3690.0;;91.0;0.5
1;"[""dr""]";1;;;;91.0;0.5
2;"[""fl"", ""fl""]";2;110.0;2382343.0;1224410.0;91.0;0.5
1;"[""fl""]";1;;2502.0;;91.0;0.5
2;"[""ew"", ""fl"", ""ew"", ""ls"", ""fl""]";5;282.0;115023.0;;91.0;0.5
1;"[""fl""]";1;7.0;400.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;15.0;376000.0;119393.0;91.0;0.5
1;"[""fl"", ""ls""]";2;9.0;1500000.0;9671.0;91.0;0.5
1;"[""fl""]";1;13.0;60650.0;;91.0;0.5
2;"[""eq"", ""eq"", ""ls""]";3;30.0;3038.0;265363.0;91.0;0.5
1;"[""fl""]";1;;5004.0;2388.0;91.0;0.5
3;"[""fl"", ""fl"", ""fl""]";3;;30881.0;;91.0;0.5
1;"[""ew"", ""cw"", ""ls""]";3;31.0;;;91.0;0.5
1;"[""ls""]";1;28.0;;;91.0;0.5
1;"[""ls""]";1;13.0;;;91.0;0.5
1;"[""fl""]";1;13.0;334000.0;;91.0;0.5
1;"[""fl""]";1;1.0;12000.0;;91.0;0.5
1;"[""eq""]";1;8.0;16857.0;16684.0;91.0;0.5
1;"[""ew"", ""fl""]";2;7.0;750102.0;20297.0;91.0;0.5
1;"[""fl""]";1;;3250.0;;91.0;0.5
3;"[""ew"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl"", ""fl""]";7;;;;91.0;0.5
2;"[""cw"", ""cw""]";2;;1650000.0;;91.0;0.5
1;"[""dr""]";1;;;2984816.0;91.0;0.5
1;"[""ew""]";1;;6000.0;585024.0;91.0;0.5
1;"[""ew""]";1;2.0;11.0;656660.0;91.0;0.5
1;"[""ew"", ""fl""]";2;81.0;434253.0;23879.0;91.0;0.5
2;"[""ew"", ""ew""]";2;35.0;212.0;2507245.0;91.0;0.5
1;"[""fl"", ""ls""]";2;184.0;1800505.0;3701172.0;91.0;0.5
1;"[""ls"", ""fl""]";2;6.0;810.0;;91.0;0.5
1;"[""ew""]";1;20.0;12.0;;91.0;0.5
1;"[""fl""]";1;11.0;30250.0;2388.0;91.0;0.5
1;"[""ew""]";1;4.0;60020.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;12.0;45000.0;3223601.0;91.0;0.5
1;"[""fl""]";1;;86025.0;152823.0;91.0;0.5
1;"[""ls""]";1;329.0;45360.0;119393.0;91.0;0.5
1;"[""dr""]";1;;2000000.0;145659.0;91.0;0.5
1;"[""fl""]";1;;1000000.0;;91.0;0.5
1;"[""ew""]";1;;679.0;;91.0;0.5
3;"[""ls"", ""fl"", ""fl""]";3;;51443.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;;2200.0;84769.0;91.0;0.5
1;"[""eq"", ""ls""]";2;;25000.0;2388.0;91.0;0.5
1;"[""hw""]";1;264.0;;;91.0;0.5
1;"[""fl""]";1;;7000.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;42.0;;421456.0;91.0;0.5
1;"[""ew""]";1;10.0;860.0;2388.0;91.0;0.5
4;"[""fl"", ""fl"", ""fl"", ""ls"", ""ew"", ""ls""]";6;;31173.0;;91.0;0.5
1;"[""fl""]";1;;55921.0;;91.0;0.5
1;"[""ew""]";1;;;;91.0;0.5
1;"[""ew""]";1;;10287.0;;91.0;0.5
1;"[""ew""]";1;;5000.0;;91.0;0.5
1;"[""ls""]";1;24.0;55.0;;91.0;0.5
1;"[""ew""]";1;12.0;;;91.0;0.5
1;"[""dr""]";1;;;1432712.0;91.0;0.5
1;"[""eq""]";1;;5000.0;;91.0;0.5
1;"[""fl""]";1;2.0;16113.0;238785.0;91.0;0.5
1;"[""ew""]";1;;2564.0;;91.0;0.5
1;"[""fl""]";1;7.0;;;91.0;0.5
1;"[""fl""]";1;26.0;25000.0;;91.0;0.5
1;"[""fl""]";1;;15721.0;;91.0;0.5
1;"[""eq""]";1;8.0;4583.0;2388.0;91.0;0.5
1;"[""fl""]";1;3.0;200.0;;91.0;0.5
1;"[""fl""]";1;26.0;342.0;;91.0;0.5
1;"[""fl""]";1;;3274.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;293.0;879932.0;464437.0;91.0;0.5
1;"[""fl"", ""ls""]";2;14.0;104140.0;119393.0;91.0;0.5
1;"[""ew""]";1;29.0;1250.0;;91.0;0.5
1;"[""fl""]";1;;6639.0;;91.0;0.5
1;"[""fl""]";1;;3000.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;5.0;4074.0;33549.0;91.0;0.5
1;"[""fl""]";1;31.0;;;91.0;0.5
1;"[""fl""]";1;284.0;520000.0;298482.0;91.0;0.5
10;"[""fl"", ""fl"", ""ls"", ""eq"", ""ls"", ""ls"", ""fl"", ""fl"", ""ls"", ""ls"", ""fl"", ""fl"", ""ls"", ""fl""]";14;192.0;586964.0;;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;6.0;600.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;3.0;645.0;;91.0;0.5
1;"[""fl""]";1;1.0;160.0;;91.0;0.5
2;"[""ew"", ""fl"", ""ls"", ""ew""]";4;26.0;;;91.0;0.5
1;"[""fl"", ""ew"", ""ls""]";3;15.0;225.0;;91.0;0.5
2;"[""ew"", ""ls"", ""ls""]";3;167.0;3380199.0;;91.0;0.5
1;"[""eq"", ""ls""]";2;1.0;731.0;;91.0;0.5
1;"[""fl""]";1;16.0;3000.0;;91.0;0.5
1;"[""fl""]";1;1.0;160.0;;91.0;0.5
3;"[""fl"", ""ls"", ""fl"", ""fl"", ""ls""]";5;9.0;7224.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;;1298.0;;91.0;0.5
1;"[""ew""]";1;2.0;;883506.0;91.0;0.5
1;"[""fl""]";1;75.0;1735000.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;167.0;2367.0;131332.0;91.0;0.5
1;"[""fl"", ""ew"", ""ls""]";3;;700.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;1.0;4104.0;424.0;91.0;0.5
1;"[""fl""]";1;25.0;55647.0;;91.0;0.5
3;"[""ew"", ""fl"", ""ls"", ""fl"", ""fl""]";5;;114801.0;;91.0;0.5
1;"[""fl""]";1;2.0;882.0;;91.0;0.5
2;"[""ew"", ""fl"", ""ls""]";3;;199520.0;;91.0;0.5
1;"[""fl""]";1;;3287.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;37.0;2944.0;835749.0;91.0;0.5
1;"[""eq""]";1;3.0;16500.0;5210.0;91.0;0.5
1;"[""fl"", ""ls""]";2;14.0;400.0;1552.0;91.0;0.5
1;"[""fl""]";1;20.0;500.0;;91.0;0.5
1;"[""ew""]";1;23.0;12.0;;91.0;0.5
1;"[""ls""]";1;22.0;;;91.0;0.5
1;"[""fl""]";1;10.0;;;91.0;0.5
1;"[""fl""]";1;36.0;1822.0;;91.0;0.5
1;"[""ew""]";1;9.0;21000.0;84769.0;91.0;0.5
1;"[""ew""]";1;;;;91.0;0.5
2;"[""fl"", ""ls"", ""ew""]";3;;1000060.0;;91.0;0.5
1;"[""eq"", ""ts""]";2;;360.0;;91.0;0.5
1;"[""eq"", ""ts""]";2;2.0;120.0;;91.0;0.5
1;"[""fl""]";1;;600.0;;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;;7339.0;209.0;91.0;0.5
1;"[""ew"", ""fl""]";2;1.0;131.0;20536.0;91.0;0.5
1;"[""fl""]";1;6.0;20000.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;39.0;4161.0;105066.0;91.0;0.5
1;"[""fl""]";1;3.0;12890.0;;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;3.0;210.0;140883.0;91.0;0.5
6;"[""ls"", ""ew"", ""ew"", ""fl"", ""fl"", ""fl""]";6;;;;91.0;0.5
3;"[""fl"", ""ls"", ""ls"", ""fl"", ""fl"", ""ls""]";6;198.0;1713634.0;;91.0;0.5
1;"[""ew""]";1;;;;91.0;0.5
2;"[""eq"", ""fl""]";2;21.0;4262.0;44175.0;91.0;0.5
1;"[""ew""]";1;;;3462.0;91.0;0.5
1;"[""ew""]";1;6.0;5844.0;328330.0;91.0;0.5
1;"[""fl""]";1;144.0;8000000.0;596963.0;91.0;0.5
1;"[""ls""]";1;46.0;100.0;;91.0;0.5
1;"[""ls"", ""ls""]";2;1102.0;11916.0;35818.0;91.0;0.5
1;"[""fl""]";1;;10000.0;;91.0;0.5
2;"[""fl"", ""fl""]";2;615.0;19900000.0;;91.0;0.5
1;"[""ls""]";1;174.0;10.0;;91.0;0.5
1;"[""ew""]";1;2.0;120.0;;91.0;0.5
1;"[""ls""]";1;8.0;200.0;;91.0;0.5
2;"[""dr"", ""eq""]";2;;;;91.0;0.5
1;"[""fl""]";1;;3500.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;;156.0;902011.0;91.0;0.5
1;"[""ew""]";1;1.0;1.0;1707315.0;91.0;0.5
1;"[""ew"", ""fl""]";2;10.0;200.0;1695376.0;91.0;0.5
1;"[""ew""]";1;;;;91.0;0.5
1;"[""fl""]";1;56.0;206513.0;11939.0;91.0;0.5
15;"[""ls"", ""ew"", ""eq"", ""ew"", ""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ls"", ""fl"", ""ls"", ""ew"", ""ew"", ""fl"", ""ew"", ""fl"", ""ew""]";19;;;;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;;;;91.0;0.5
1;"[""ew""]";1;;;;91.0;0.5
1;"[""fl""]";1;;3000.0;;91.0;0.5
14;"[""ls"", ""ew"", ""eq"", ""ew"", ""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ls"", ""fl"", ""ls"", ""ew"", ""fl"", ""ew"", ""fl"", ""ls""]";18;;;;91.0;0.5
1;"[""fl""]";1;50.0;8.0;;91.0;0.5
1;"[""fl""]";1;14.0;12.0;358178.0;91.0;0.5
1;"[""ew"", ""fl""]";2;20.0;1000.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;18.0;2040.0;;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;13.0;11500.0;220876.0;91.0;0.5
1;"[""ew"", ""fl""]";2;2.0;;;91.0;0.5
1;"[""ew""]";1;;500.0;23879.0;91.0;0.5
1;"[""ew""]";1;1.0;1800.0;298482.0;91.0;0.5
1;"[""ew""]";1;4.0;15000.0;238785.0;91.0;0.5
2;"[""ew"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl""]";6;;1410.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;4.0;;;91.0;0.5
1;"[""ew"", ""fl""]";2;1.0;40092.0;;91.0;0.5
1;"[""ew""]";1;;;2388.0;91.0;0.5
1;"[""ew"", ""fl""]";2;;;596963.0;91.0;0.5
1;"[""ew""]";1;9.0;;3581779.0;91.0;0.5
1;"[""ew""]";1;4.0;5040.0;2984816.0;91.0;0.5
1;"[""ew""]";1;12.0;110.0;4895098.0;91.0;0.5
2;"[""ls"", ""eq""]";2;;;;91.0;0.5
1;"[""ew"", ""fl""]";2;4.0;;;91.0;0.5
1;"[""ew""]";1;1.0;;;91.0;0.5
1;"[""ew"", ""fl""]";2;10.0;10000000.0;644720.0;91.0;0.5
2;"[""ew"", ""fl"", ""ls"", ""eq"", ""ts"", ""ls""]";6;;1200550.0;2748419.0;91.0;0.5
2;"[""dr"", ""ew"", ""fl"", ""ls""]";4;;;3003919.0;91.0;0.5
1;"[""ew"", ""fl""]";2;97.0;70000.0;68053807.0;91.0;0.5
1;"[""ew"", ""ls"", ""fl""]";3;26.0;9110.0;6328.0;91.0;0.5
1;"[""ew"", ""fl""]";2;;3500.0;192222.0;91.0;0.5
1;"[""ew""]";1;14.0;692012.0;577860.0;91.0;0.5
1;"[""ew""]";1;9.0;137.0;8716.0;91.0;0.5
2;"[""fl"", ""ls"", ""ew"", ""fl""]";4;;1028500.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;3.0;5874.0;;91.0;0.5
