Events;No events;Hazards;No hazards;Total deaths;Total affected;Total damages;Time lag;Spatial overlap
['2010-0601-BEL', '2011-0012-BEL'];2;"[""fl"", ""ls"", ""fl""]";3;;;;182;1
['2011-0012-DEU'];1;"[""fl""]";1;4.0;;;182;1
['2011-0641-NPL'];1;"[""cw""]";1;42.0;;160.0;182;1
['2011-0014-BRA'];1;"[""fl"", ""ls""]";2;900.0;45000.0;1301040.0;182;1
['2011-0583-PER'];1;"[""ew""]";1;16.0;;;182;1
['2011-0071-VUT'];1;"[""ew""]";1;;32000.0;;182;1
['2011-0072-MOZ', '2011-0015-MOZ'];2;"[""fl"", ""ew""]";2;23.0;;;182;1
['2011-0023-IDN'];1;"[""fl""]";1;;12000.0;;182;1
['2011-0607-USA', '2011-0608-USA'];2;"[""ew"", ""ew""]";2;21.0;;;182;1
['2011-0104-PAK'];1;"[""eq""]";1;2.0;1000.0;;182;1
['2011-0091-TON'];1;"[""ew""]";1;;;3903.0;182;1
['2011-0022-SAU'];1;"[""fl""]";1;11.0;;390312.0;182;1
['2011-0020-MYS'];1;"[""fl""]";1;2.0;20000.0;;182;1
['2010-0522-USA', '2011-0029-USA'];2;"[""ew"", ""fl"", ""ew"", ""cw""]";4;47.0;;;182;1
['2011-0049-LKA'];1;"[""fl""]";1;18.0;225000.0;390312.0;182;1
['2011-0105-MEX'];1;"[""cw""]";1;3.0;120000.0;650520.0;182;1
['2010-0659-PHL', '2011-0021-PHL', '2011-0044-PHL'];3;"[""fl"", ""ls"", ""fl"", ""ls"", ""fl""]";5;144.0;2612864.0;;182;1
['2011-0043-LSO'];1;"[""fl""]";1;26.0;5000.0;;182;1
['2011-0095-ECU'];1;"[""fl"", ""ls""]";2;;3600.0;;182;1
['2011-0070-SLB'];1;"[""ew"", ""fl""]";2;;;;182;1
['2011-0070-PNG'];1;"[""ew""]";1;;;;182;1
['2010-0465-AUS', '2011-0070-AUS'];2;"[""fl"", ""ls"", ""ew"", ""fl""]";4;;17300.0;;182;1
['2011-0094-IDN'];1;"[""fl""]";1;;1060.0;;182;1
['2011-0042-AFG'];1;"[""fl""]";1;25.0;3065.0;;182;1
['2011-0642-AFG'];1;"[""ew"", ""ls""]";2;21.0;5.0;;182;1
['2011-0057-MDG'];1;"[""ew"", ""fl""]";2;35.0;115215.0;;182;1
['2011-0065-BDI'];1;"[""ew""]";1;12.0;50.0;;182;1
['2011-0101-PHL'];1;"[""vo""]";1;;32616.0;;182;1
['2011-0040-BOL', '2011-0107-BOL'];2;"[""fl"", ""ls"", ""ls""]";3;;92825.0;;182;1
['2010-9082-UGA'];1;"[""dr""]";1;;669000.0;;182;1
['2011-0092-BWA'];1;"[""fl""]";1;;;;182;1
['2011-0092-ZWE'];1;"[""fl""]";1;;;;182;1
['2011-0092-AGO'];1;"[""fl""]";1;113.0;65084.0;;182;1
['2011-0092-ZMB'];1;"[""fl""]";1;;1375.0;;182;1
['2011-0092-MOZ'];1;"[""fl""]";1;;33946.0;;182;1
['2011-0081-NAM'];1;"[""fl""]";1;108.0;500000.0;15612.0;182;1
['2011-0092-MWI'];1;"[""fl""]";1;;33946.0;;182;1
['2011-0088-IDN'];1;"[""fl""]";1;21.0;750.0;;182;1
['2011-0086-BRA'];1;"[""fl"", ""ls""]";2;10.0;31000.0;;182;1
['2011-0092-LSO'];1;"[""fl""]";1;;;;182;1
['2011-0080-AUS'];1;"[""fl""]";1;;217.0;;182;1
['2011-0564-PHL'];1;"[""vo""]";1;;1315.0;;182;1
['2011-0180-BDI'];1;"[""fl""]";1;;685.0;;182;1
['2011-0083-THA'];1;"[""fl"", ""ls""]";2;64.0;716110.0;412430.0;182;1
['2011-0090-MMR'];1;"[""eq""]";1;74.0;21277.0;4684.0;182;1
['2011-0090-THA'];1;"[""eq""]";1;1.0;16.0;;182;1
['2011-0082-IDN', '2011-0645-IDN', '2011-0575-IDN'];3;"[""ts"", ""ts"", ""fl"", ""fl""]";4;32.0;6095.0;;182;1
['2010-0625-COL', '2011-0132-COL'];2;"[""ls"", ""fl"", ""ls""]";3;283.0;;;182;1
['2011-0131-CAN'];1;"[""fl""]";1;5.0;2000.0;1040832.0;182;1
['2011-0178-KAZ'];1;"[""fl""]";1;2.0;16000.0;87170.0;182;1
['2011-0617-TZA'];1;"[""fl""]";1;8.0;9000.0;;182;1
['2011-0179-VCT'];1;"[""fl"", ""ls""]";2;;275.0;;182;1
['2011-0607-USA', '2011-0609-USA', '2011-0134-USA'];3;"[""ew"", ""ew"", ""ew""]";3;66.0;;;182;1
['2011-0593-IND'];1;"[""ew""]";1;17.0;;;182;1
['2011-0619-VEN'];1;"[""fl""]";1;9.0;;;182;1
['2011-0607-USA', '2011-0145-USA'];2;"[""ew"", ""ew"", ""fl""]";3;365.0;;;182;1
['2011-0184-IRQ'];1;"[""fl""]";1;6.0;2001.0;;182;1
['2011-0141-PHL'];1;"[""ls""]";1;24.0;574.0;;182;1
['2011-0166-USA'];1;"[""fl""]";1;1.0;25000.0;;182;1
['2011-0632-AFG'];1;"[""fl""]";1;37.0;9745.0;;182;1
['2011-0201-PER'];1;"[""cw""]";1;20.0;13440.0;;182;1
['2011-0562-PHL'];1;"[""fl""]";1;;30858.0;;182;1
['2011-0153-IDN'];1;"[""ls""]";1;19.0;4.0;;182;1
['2011-0156-CHN'];1;"[""ls""]";1;22.0;;;182;1
['2011-0159-ESP'];1;"[""eq""]";1;10.0;15300.0;260208.0;182;1
['2011-0646-USA'];1;"[""fl""]";1;5.0;11000.0;2602080.0;182;1
['2011-0170-TUR'];1;"[""eq""]";1;3.0;10121.0;317454.0;182;1
['2011-0175-MYS'];1;"[""ls""]";1;16.0;6.0;;182;1
['2011-0189-USA'];1;"[""ew""]";1;11.0;;;182;1
['2011-0200-RUS'];1;"[""fl""]";1;;10669.0;27341.0;182;1
['2011-0556-PER'];1;"[""fl""]";1;1.0;3000.0;;182;1
['2011-0590-LKA'];1;"[""fl""]";1;;8600.0;;182;1
['2010-0659-PHL', '2011-0021-PHL', '2011-0592-PHL', '2011-0204-PHL'];4;"[""fl"", ""ls"", ""fl"", ""ls"", ""fl"", ""ls"", ""fl"", ""ls""]";8;147.0;3556516.0;;182;1
['2011-0199-DOM'];1;"[""fl""]";1;4.0;11200.0;;182;1
['2011-0317-NPL'];1;"[""fl"", ""ls""]";2;89.0;1858.0;;182;1
['2011-9207-THA'];1;"[""dr""]";1;;;;182;1
['2011-0209-ARG'];1;"[""vo""]";1;;3000.0;135308.0;182;1
['2011-0209-CHL'];1;"[""vo""]";1;;3500.0;;182;1
['2011-0295-GEO'];1;"[""fl"", ""ls""]";2;7.0;1750.0;;182;1
['2010-0463-NZL', '2011-0068-NZL', '2011-0388-NZL'];3;"[""eq"", ""eq"", ""eq"", ""ls""]";4;;601847.0;32142444.0;182;1
['2011-0576-PHL'];1;"[""ew""]";1;;;;182;1
['2011-0176-IND', '2011-0647-IND'];2;"[""ew"", ""fl""]";2;92.0;;;182;1
['2011-0576-VNM'];1;"[""ew""]";1;;;;182;1
['2011-0283-BEN'];1;"[""fl""]";1;;5840.0;;182;1
['2011-0230-NGA'];1;"[""fl""]";1;24.0;950.0;5855.0;182;1
['2011-0232-VNM'];1;"[""ew"", ""fl""]";2;16.0;63.0;;182;1
['2011-0218-LAO'];1;"[""fl""]";1;14.0;37000.0;;182;1
['2011-0238-UGA'];1;"[""ew""]";1;23.0;47.0;;182;1
['2011-0241-MEX'];1;"[""ew"", ""ls"", ""fl""]";3;22.0;300000.0;91073.0;182;1
['2011-0278-ECU'];1;"[""ls""]";1;7.0;150.0;;182;1
['2011-0215-NPL'];1;"[""fl""]";1;15.0;;;182;1
['2011-0244-PHL'];1;"[""ls""]";1;5.0;5.0;;182;1
['2011-0250-KOR'];1;"[""fl"", ""ls""]";2;9.0;;;182;1
['2009-9283-CHN', '2009-0218-CHN', '2009-0636-CHN', '2009-0235-CHN', '2009-0292-CHN', '2009-0227-CHN', '2009-0284-CHN', '2009-0613-CHN', '2009-0299-CHN', '2009-0313-CHN', '2009-0378-CHN', '2009-0487-CHN', '2010-0667-CHN', '2010-0064-CHN', '2010-0087-CHN', '2010-0682-CHN', '2010-0239-CHN', '2010-0354-CHN', '2010-0377-CHN', '2010-0405-CHN', '2010-0394-CHN', '2010-0411-CHN', '2010-0673-CHN', '2010-0464-CHN', '2011-0002-CHN', '2011-0030-CHN', '2011-0079-CHN', '2011-0090-CHN', '2011-0135-CHN', '2011-0576-CHN', '2011-0212-CHN'];31;"[""dr"", ""ls"", ""fl"", ""fl"", ""fl"", ""ls"", ""fl"", ""ls"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl"", ""ls"", ""ew"", ""eq"", ""ls"", ""eq"", ""eq"", ""ls"", ""fl"", ""ls"", ""ls"", ""ls"", ""fl"", ""ls"", ""ls"", ""eq"", ""ls"", ""cw"", ""eq"", ""eq"", ""eq"", ""ew"", ""ew"", ""fl"", ""ls""]";37;;;;182;1
['2011-0506-IDN'];1;"[""vo""]";1;;6000.0;;182;1
['2011-0214-NGA'];1;"[""fl""]";1;20.0;26965.0;;182;1
['2011-0510-NPL'];1;"[""ls""]";1;16.0;;;182;1
['2011-0296-TJK', '2011-0243-TJK'];2;"[""fl"", ""eq""]";2;;;;182;1
['2011-0243-KGZ'];1;"[""eq""]";1;;;;182;1
['2011-0130-JPN', '2011-0573-JPN', '2011-0574-JPN'];3;"[""eq"", ""hw"", ""ew"", ""fl""]";4;43.0;22187.0;;182;1
['2011-0264-USA'];1;"[""hw""]";1;22.0;;;182;1
['2011-0243-UZB'];1;"[""eq""]";1;13.0;;;182;1
['2011-0267-GTM'];1;"[""ew""]";1;5.0;;;182;1
['2011-0543-NPL'];1;"[""ls""]";1;13.0;;;182;1
['2011-0262-BGD'];1;"[""fl""]";1;10.0;1570559.0;;182;1
['2011-0428-IND'];1;"[""fl""]";1;19.0;200000.0;;182;1
['2011-0142-BRA', '2011-0187-BRA', '2011-0213-BRA', '2011-0427-BRA'];4;"[""fl"", ""ls"", ""fl"", ""ls"", ""fl"", ""ls"", ""fl""]";7;32.0;125600.0;;182;1
['2011-0426-KOR'];1;"[""fl"", ""ls""]";2;53.0;29000.0;67654.0;182;1
['2011-0239-NGA'];1;"[""ew""]";1;11.0;12.0;;182;1
['2011-0306-RUS'];1;"[""ew""]";1;1.0;14.0;3903.0;182;1
['2011-0546-SEN'];1;"[""fl""]";1;;5220.0;;182;1
['2011-0324-LAO'];1;"[""fl"", ""ls""]";2;34.0;430000.0;;182;1
['2011-0462-MLI'];1;"[""fl""]";1;1.0;15415.0;;182;1
['2011-0303-MTQ'];1;"[""ew""]";1;1.0;;;182;1
['2011-0637-SDN'];1;"[""ew""]";1;20.0;30.0;;182;1
['2011-0199-HTI', '2011-0303-HTI'];2;"[""fl"", ""ls"", ""ew""]";3;35.0;3858.0;;182;1
['2011-0272-THA'];1;"[""ew"", ""fl""]";2;18.0;1000000.0;;182;1
['2011-0303-DOM'];1;"[""ew""]";1;3.0;7000.0;;182;1
['2011-0303-PRI'];1;"[""ew""]";1;;;;182;1
['2011-0279-CHN'];1;"[""ew"", ""fl""]";2;;3649800.0;627862.0;182;1
['2011-0157-PHL', '2011-0272-PHL', '2011-0301-PHL'];3;"[""ew"", ""fl"", ""ls"", ""ew"", ""fl"", ""ls"", ""fl""]";7;;1540376.0;;182;1
['2011-0305-PHL'];1;"[""ls""]";1;;310.0;;182;1
['2011-0326-THA'];1;"[""fl"", ""ls""]";2;813.0;9500000.0;52041595.0;182;1
['2011-0425-USA'];1;"[""fl""]";1;2.0;100.0;;182;1
['2011-0284-PRK', '2011-0331-PRK', '2011-0279-PRK'];3;"[""fl"", ""ls"", ""fl"", ""ew"", ""fl""]";5;74.0;57592.0;;182;1
['2011-0644-PRY'];1;"[""ew""]";1;;2000.0;;182;1
['2011-0364-KHM'];1;"[""fl""]";1;247.0;1640023.0;677842.0;182;1
['2011-0419-NER'];1;"[""fl""]";1;7.0;13000.0;;182;1
['2011-0347-PAK'];1;"[""fl""]";1;509.0;5400755.0;3252600.0;182;1
['2011-0611-USA'];1;"[""ew""]";1;7.0;;;182;1
['2011-0422-IND'];1;"[""fl""]";1;7.0;11000.0;;182;1
['2011-0423-KEN'];1;"[""fl""]";1;8.0;4000.0;;182;1
['2011-0424-IND'];1;"[""fl""]";1;204.0;5549080.0;;182;1
['2011-0598-NER'];1;"[""fl""]";1;9.0;28175.0;;182;1
['2011-0376-UGA'];1;"[""fl"", ""ls""]";2;27.0;63075.0;;182;1
['2011-0323-CAN'];1;"[""ew""]";1;1.0;20.0;;182;1
['2011-0328-PRI'];1;"[""ew"", ""fl""]";2;1.0;2271.0;650520.0;182;1
['2011-0328-BHS'];1;"[""ew""]";1;;10000.0;52042.0;182;1
['2011-0633-MEX'];1;"[""fl""]";1;74.0;40000.0;;182;1
['2011-0328-DOM'];1;"[""ew"", ""fl""]";2;4.0;37000.0;39031.0;182;1
['2011-0328-HTI'];1;"[""ew"", ""ls""]";2;2.0;1544.0;;182;1
['2011-0343-NGA'];1;"[""fl""]";1;120.0;3000.0;;182;1
['2010-0659-PHL', '2011-0021-PHL', '2011-0592-PHL', '2011-0555-PHL', '2011-0588-PHL', '2011-0341-PHL'];6;"[""fl"", ""ls"", ""fl"", ""ls"", ""fl"", ""ls"", ""ew"", ""fl"", ""fl"", ""ew""]";10;;3462341.0;;182;1
['2011-0328-USA'];1;"[""ew"", ""fl""]";2;46.0;370000.0;9497591.0;182;1
['2011-0328-CAN'];1;"[""ew"", ""fl""]";2;1.0;;;182;1
['2009-9283-CHN', '2009-0218-CHN', '2009-0636-CHN', '2009-0235-CHN', '2009-0292-CHN', '2009-0227-CHN', '2009-0284-CHN', '2009-0613-CHN', '2009-0299-CHN', '2009-0313-CHN', '2009-0378-CHN', '2009-0487-CHN', '2010-0667-CHN', '2010-0064-CHN', '2010-0087-CHN', '2010-0682-CHN', '2010-0239-CHN', '2010-0354-CHN', '2010-0377-CHN', '2010-0405-CHN', '2010-0394-CHN', '2010-0411-CHN', '2010-0673-CHN', '2010-0464-CHN', '2011-0002-CHN', '2011-0202-CHN', '2011-0227-CHN', '2011-0203-CHN', '2011-0268-CHN', '2011-0370-CHN'];30;"[""dr"", ""ls"", ""fl"", ""fl"", ""fl"", ""ls"", ""fl"", ""ls"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl"", ""ls"", ""ew"", ""eq"", ""ls"", ""eq"", ""eq"", ""ls"", ""fl"", ""ls"", ""ls"", ""ls"", ""fl"", ""ls"", ""ls"", ""eq"", ""ls"", ""cw"", ""fl"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl"", ""ls""]";37;;;;182;1
['2011-0361-BRA'];1;"[""fl""]";1;3.0;1000000.0;;182;1
['2011-9363-MEX'];1;"[""dr""]";1;;2500000.0;;182;1
['2011-0386-SLV'];1;"[""fl"", ""ls""]";2;35.0;300000.0;1301040.0;182;1
['2011-9390-TUV'];1;"[""dr""]";1;;;;182;1
['2011-0463-GIN'];1;"[""fl""]";1;;20143.0;;182;1
['2011-0394-VNM'];1;"[""fl""]";1;85.0;600000.0;227685.0;182;1
['2011-0130-JPN', '2011-0573-JPN', '2011-0454-JPN'];3;"[""eq"", ""hw"", ""ew"", ""fl"", ""ls""]";5;106.0;23432.0;;182;1
['2011-0473-IND'];1;"[""fl""]";1;42.0;2100000.0;562049.0;182;1
['2011-0359-VNM'];1;"[""fl""]";1;24.0;300000.0;57246.0;182;1
['2011-0327-IND', '2011-0351-IND'];2;"[""fl"", ""eq"", ""ls""]";3;159.0;1275200.0;;182;1
['2011-0351-CHN'];1;"[""eq""]";1;7.0;5136.0;;182;1
['2011-0351-BTN'];1;"[""eq""]";1;1.0;20016.0;;182;1
['2011-0351-NPL'];1;"[""eq""]";1;7.0;167949.0;;182;1
['2011-0338-GTM', '2011-0373-GTM'];2;"[""fl"", ""eq""]";2;14.0;6475.0;;182;1
['2011-0352-JPN'];1;"[""ew"", ""fl""]";2;13.0;308.0;2367893.0;182;1
['2011-0371-IND'];1;"[""fl""]";1;239.0;3443989.0;1209967.0;182;1
['2011-0432-DMA'];1;"[""ew"", ""fl""]";2;;240.0;;182;1
['2011-0379-CHN'];1;"[""ew"", ""fl""]";2;3.0;1000000.0;284928.0;182;1
['2011-0408-DZA'];1;"[""fl""]";1;10.0;793.0;1013510.0;182;1
['2011-0409-ZAF'];1;"[""ew""]";1;1.0;2773.0;;182;1
['2011-0383-HTI'];1;"[""fl""]";1;2.0;2080.0;;182;1
['2011-0380-PHL'];1;"[""fl""]";1;;185.0;;182;1
['2011-0377-TUR'];1;"[""fl"", ""ls""]";2;8.0;3.0;;182;1
['2011-0385-MEX'];1;"[""ew"", ""fl"", ""ls""]";3;5.0;50000.0;36039.0;182;1
['2011-0293-CAF', '2011-0487-CAF'];2;"[""ew"", ""fl"", ""fl""]";3;;4766.0;;182;1
['2011-0589-GTM', '2011-0338-GTM', '2011-0366-GTM', '2011-0386-GTM'];4;"[""fl"", ""fl"", ""ls"", ""fl"", ""ls""]";5;75.0;;;182;1
['2011-0386-NIC'];1;"[""fl"", ""ls""]";2;17.0;143018.0;;182;1
['2011-0221-PHL', '2011-0367-PHL', '2011-0384-PHL'];3;"[""fl"", ""fl"", ""ew""]";3;;196917.0;;182;1
['2011-0386-HND'];1;"[""fl"", ""ls""]";2;33.0;69798.0;;182;1
['2011-0386-CRI'];1;"[""fl"", ""ls""]";2;4.0;46695.0;;182;1
['2011-0400-MMR'];1;"[""fl"", ""ls""]";2;151.0;35734.0;2212.0;182;1
['2011-0392-MEX'];1;"[""fl""]";1;;250000.0;;182;1
['2011-0582-NGA'];1;"[""fl""]";1;10.0;;;182;1
['2011-0396-VNM'];1;"[""fl""]";1;13.0;461584.0;;182;1
['2011-0397-TUR'];1;"[""eq""]";1;604.0;32938.0;1951560.0;182;1
['2011-0453-IRL'];1;"[""fl""]";1;2.0;600.0;422838.0;182;1
['2011-0416-ITA'];1;"[""fl"", ""ls""]";2;10.0;;709067.0;182;1
['2011-0270-GHA', '2011-0413-GHA'];2;"[""fl"", ""fl""]";2;20.0;94044.0;;182;1
['2011-0444-USA'];1;"[""ew""]";1;29.0;;3903120.0;182;1
['2011-0414-OMN'];1;"[""ew""]";1;14.0;200.0;;182;1
['2011-0436-ITA'];1;"[""fl""]";1;6.0;;;182;1
['2011-0476-SOM'];1;"[""fl""]";1;;2800.0;;182;1
['2011-0386-COL', '2011-0431-COL'];2;"[""fl"", ""ls"", ""ls""]";3;175.0;499099.0;;182;1
['2011-0476-KEN'];1;"[""fl""]";1;;5000.0;;182;1
['2011-0439-FRA'];1;"[""fl""]";1;6.0;2300.0;;182;1
['2011-0631-ETH'];1;"[""fl""]";1;;40200.0;;182;1
['2011-0475-ESP'];1;"[""fl""]";1;1.0;2400.0;;182;1
['2011-0445-PHL'];1;"[""eq""]";1;;28.0;;182;1
['2011-0467-TUR'];1;"[""eq""]";1;40.0;105.0;;182;1
['2011-0469-PHL'];1;"[""fl""]";1;;8610.0;232731.0;182;1
['2011-0386-PAN', '2011-0570-PAN'];2;"[""fl"", ""ls"", ""fl"", ""ls""]";4;;4000.0;;182;1
['2011-0484-LKA'];1;"[""ew"", ""fl"", ""ls""]";3;22.0;35041.0;;182;1
['2011-0486-NOR'];1;"[""ew""]";1;4.0;500.0;;182;1
['2011-0504-KEN'];1;"[""fl""]";1;25.0;91692.0;;182;1
['2011-0569-VEN'];1;"[""fl""]";1;;1668.0;;182;1
['2011-0627-NPL'];1;"[""cw""]";1;;25000.0;;182;1
['2011-0526-AGO'];1;"[""fl""]";1;;20100.0;;182;1
['2011-0626-BRA'];1;"[""fl"", ""ls""]";2;33.0;14000.0;2602.0;182;1
['2011-0516-COD'];1;"[""fl""]";1;;2000.0;;182;1
['2011-0517-COD'];1;"[""fl""]";1;;6000.0;;182;1
['2011-0366-GTM', '2011-0513-GTM'];2;"[""ls"", ""cw""]";2;;;;182;1
['2011-0634-TZA'];1;"[""fl"", ""ls""]";2;9.0;6776.0;;182;1
['2011-0635-VEN'];1;"[""fl""]";1;8.0;2000.0;20817.0;182;1
['2011-0586-BGD', '2011-0525-BGD'];2;"[""ls"", ""cw""]";2;29.0;;;182;1
['2011-0519-PHL'];1;"[""ew"", ""fl"", ""ls""]";3;1439.0;1150300.0;49546.0;182;1
['2011-0523-AGO'];1;"[""fl""]";1;;5500.0;;182;1
['2011-0643-IND'];1;"[""cw""]";1;132.0;;;182;1
['2011-0603-IDN'];1;"[""fl""]";1;10.0;54.0;;182;1
['2011-0535-TZA'];1;"[""fl""]";1;20.0;50200.0;;182;1
['2011-0203-PHL', '2011-0231-PHL', '2011-0279-PHL', '2011-0379-PHL', '2011-0378-PHL', '2011-0468-PHL', '2011-0542-PHL'];7;"[""ew"", ""fl"", ""ls"", ""ew"", ""fl"", ""ls"", ""ew"", ""fl"", ""ls"", ""ew"", ""ew"", ""ls"", ""fl"", ""ls"", ""fl""]";15;183.0;5909996.0;;182;1
['2011-0566-IND'];1;"[""ew""]";1;47.0;250000.0;488703.0;182;1
['2011-0638-ZAF'];1;"[""ew"", ""fl""]";2;5.0;3550.0;13010.0;182;1
['2012-0019-RUS'];1;"[""cw""]";1;64.0;;;182;1
['2012-0019-SVK'];1;"[""cw""]";1;5.0;;;182;1
['2011-0629-MWI', '2012-0005-MWI'];2;"[""fl"", ""ew"", ""fl""]";3;;32350.0;;182;1
['2012-9405-LKA'];1;"[""dr""]";1;;1800000.0;;182;1
['2012-0019-LTU'];1;"[""cw""]";1;24.0;;;182;1
['2012-0019-MKD'];1;"[""cw""]";1;1.0;5100.0;;182;1
['2012-0006-ZAF'];1;"[""ew"", ""fl""]";2;;1350.0;;182;1
['2012-0019-BGR'];1;"[""cw""]";1;30.0;;;182;1
['2012-0051-BOL'];1;"[""fl""]";1;13.0;69085.0;;182;1
['2012-0019-CZE'];1;"[""cw""]";1;25.0;;;182;1
['2012-0019-BLR'];1;"[""cw""]";1;;130.0;;182;1
['2012-0071-ECU'];1;"[""fl"", ""ls""]";2;29.0;71860.0;;182;1
['2012-0002-PHL'];1;"[""ls""]";1;75.0;23.0;;182;1
['2012-0046-COD'];1;"[""fl""]";1;1.0;4535.0;;182;1
['2012-0015-IND'];1;"[""cw""]";1;15.0;;;182;1
['2012-0611-USA'];1;"[""ew""]";1;3.0;1.0;127466.0;182;1
['2012-0597-IRN'];1;"[""eq""]";1;;238.0;;182;1
['2012-0006-MOZ', '2012-0005-MOZ'];2;"[""ew"", ""fl"", ""ew"", ""fl""]";4;30.0;105042.0;;182;1
['2012-0029-AUS'];1;"[""fl""]";1;2.0;13000.0;286799.0;182;1
['2012-0024-FJI'];1;"[""fl"", ""ls""]";2;10.0;4561.0;21669.0;182;1
['2012-0019-ROU'];1;"[""cw""]";1;86.0;7539.0;;182;1
['2012-0023-NAM'];1;"[""fl""]";1;;650.0;;182;1
['2012-0052-PNG'];1;"[""ls""]";1;60.0;;;182;1
['2012-0005-MDG'];1;"[""ew"", ""fl""]";2;;300.0;;182;1
['2012-0019-UKR'];1;"[""cw""]";1;112.0;87500.0;;182;1
['2012-0019-SRB'];1;"[""cw""]";1;10.0;70000.0;;182;1
['2012-0019-MDA'];1;"[""cw""]";1;10.0;7374.0;;182;1
['2011-0443-PER', '2011-0660-PER', '2012-0020-PER'];3;"[""eq"", ""fl"", ""ls"", ""eq""]";4;;817061.0;;182;1
['2012-0019-MNE'];1;"[""cw""]";1;1.0;4500.0;;182;1
['2012-0019-LVA'];1;"[""cw""]";1;10.0;;;182;1
['2012-0112-TJK'];1;"[""fl"", ""ls""]";2;;5556.0;969.0;182;1
['2012-0019-AUT'];1;"[""cw""]";1;5.0;;;182;1
['2012-0019-DEU'];1;"[""cw""]";1;4.0;;;182;1
['2012-0045-MAR'];1;"[""cw""]";1;;7500.0;;182;1
['2012-0019-AZE'];1;"[""cw""]";1;5.0;;;182;1
['2012-0242-SLB'];1;"[""fl"", ""ls""]";2;;4836.0;;182;1
['2012-0019-HRV'];1;"[""cw""]";1;3.0;;;182;1
['2012-0019-FRA'];1;"[""cw""]";1;12.0;;;182;1
['2011-0320-BEL', '2012-0019-BEL'];2;"[""ew"", ""cw""]";2;8.0;;;182;1
['2012-0019-NLD'];1;"[""cw""]";1;1.0;;;182;1
['2012-0019-HUN'];1;"[""cw""]";1;16.0;;;182;1
['2012-0019-EST'];1;"[""cw""]";1;1.0;;;182;1
['2012-0019-GRC'];1;"[""cw""]";1;5.0;;;182;1
['2012-0019-BIH'];1;"[""cw""]";1;4.0;10347.0;;182;1
['2012-0080-GRC'];1;"[""fl""]";1;1.0;200.0;;182;1
['2012-0031-PHL'];1;"[""eq"", ""ls""]";2;113.0;320277.0;11344.0;182;1
['2012-0019-CHE'];1;"[""cw""]";1;;;;182;1
['2012-0043-MDG'];1;"[""ew"", ""fl""]";2;35.0;250284.0;127466.0;182;1
['2012-0042-PHL'];1;"[""fl""]";1;;569.0;;182;1
['2012-0059-KAZ'];1;"[""fl""]";1;;9400.0;;182;1
['2012-0078-PHL'];1;"[""fl""]";1;;25000.0;;182;1
['2012-0075-BRA'];1;"[""fl""]";1;3.0;89000.0;;182;1
['2012-0049-IND'];1;"[""ls""]";1;16.0;;;182;1
['2012-0037-AUS'];1;"[""fl""]";1;2.0;3000.0;462703.0;182;1
['2011-0389-IDN', '2011-0493-IDN', '2012-0561-IDN'];3;"[""eq"", ""ls"", ""ew""]";3;49.0;;;182;1
['2012-0056-MDG'];1;"[""ew"", ""fl"", ""ls""]";3;77.0;85015.0;;182;1
['2012-0055-USA'];1;"[""ew""]";1;14.0;200.0;637331.0;182;1
['2012-0066-PSE'];1;"[""fl"", ""cw""]";2;;1500.0;;182;1
['2012-0070-CHL'];1;"[""fl""]";1;;4300.0;3951.0;182;1
['2012-0072-TZA'];1;"[""fl""]";1;10.0;;;182;1
['2012-0563-AFG'];1;"[""ls""]";1;45.0;;;182;1
['2012-0238-COL'];1;"[""fl""]";1;48.0;8000.0;79029.0;182;1
['2012-0089-PRY'];1;"[""fl"", ""ls""]";2;;78945.0;5099.0;182;1
['2012-0148-MWI'];1;"[""fl""]";1;;26350.0;;182;1
['2012-0068-CAN'];1;"[""fl""]";1;;1500.0;43339.0;182;1
['2012-0126-CHL'];1;"[""eq""]";1;1.0;24297.0;127466.0;182;1
['2012-0069-FJI'];1;"[""fl""]";1;5.0;14984.0;91776.0;182;1
['2012-9109-THA'];1;"[""dr""]";1;;12000000.0;1530.0;182;1
['2012-0027-JPN', '2012-0120-JPN'];2;"[""ew"", ""ls"", ""ew""]";3;138.0;8138.0;;182;1
['2012-0087-ARG'];1;"[""ew""]";1;18.0;2020.0;12747.0;182;1
['2012-0114-HTI'];1;"[""fl"", ""ls""]";2;9.0;11000.0;;182;1
['2012-0130-RWA'];1;"[""fl""]";1;5.0;11160.0;;182;1
['2012-0102-AFG'];1;"[""fl"", ""ls""]";2;;230.0;;182;1
['2012-0097-IDN'];1;"[""eq""]";1;7.0;107.0;;182;1
['2012-0188-SAU'];1;"[""fl""]";1;19.0;;;182;1
['2012-9606-UKR'];1;"[""dr""]";1;;;2154180.0;182;1
['2012-0166-KEN'];1;"[""fl""]";1;73.0;280670.0;127466.0;182;1
['2012-0571-CHN'];1;"[""ew""]";1;12.0;127000.0;107072.0;182;1
['2012-0113-COM'];1;"[""fl"", ""ls""]";2;4.0;65137.0;6373.0;182;1
['2012-0187-COL'];1;"[""fl""]";1;17.0;56000.0;50987.0;182;1
['2012-0573-AFG'];1;"[""fl""]";1;20.0;5700.0;;182;1
['2012-0416-KGZ'];1;"[""fl"", ""ls""]";2;;11000.0;;182;1
['2012-0114-DOM'];1;"[""fl""]";1;;11500.0;;182;1
